2256,0.7075
2260,0.7225
2264,0.735
2268,0.7425
2272,0.7525
2276,0.755
2280,0.7675
2284,0.785
2288,0.7975
2292,0.8075
2296,0.83
2300,0.845
2304,0.865
2308,0.89
2312,0.9225
2316,0.9475
2320,0.975
2324,1.0025
2328,1.045
2332,1.085
2336,1.1325
2340,1.165
2344,1.21
2348,1.2525
2352,1.2925
2356,1.325
2360,1.34
2364,1.3575
2368,1.36
2372,1.365
2376,1.365
2380,1.3575
2384,1.3325
2388,1.295
2392,1.2425
2396,1.19
2400,1.13
2404,1.065
2408,1.0025
2412,0.9375
2416,0.8625
2420,0.7875
2424,0.71
2428,0.635
2432,0.5575
2436,0.4825
2440,0.4075
2444,0.345
2448,0.285
2452,0.2275
2456,0.17
2460,0.1175
2464,0.065
2468,0.025
2472,-0.0275
2476,-0.065
2480,-0.0975
2484,-0.13
2488,-0.1625
2492,-0.1875
2496,-0.2025
2500,-0.215
2504,-0.2225
2508,-0.235
2512,-0.245
2516,-0.2525
2520,-0.26
2524,-0.2675
2528,-0.265
2532,-0.2675
2536,-0.2675
2540,-0.2775
2544,-0.2775
2548,-0.28
2552,-0.285
2556,-0.28
2560,-0.28
2564,-0.285
2568,-0.285
2572,-0.285
2576,-0.285
2580,-0.2775
2584,-0.2725
2588,-0.2775
2592,-0.28
2596,-0.2775
2600,-0.2775
2604,-0.28
2608,-0.28
2612,-0.2725
2616,-0.2725
2620,-0.26
2624,-0.26
2628,-0.255
2632,-0.26
2636,-0.265
2640,-0.265
2644,-0.26
2648,-0.2525
2652,-0.24
2656,-0.235
2660,-0.235
2664,-0.235
2668,-0.235
2672,-0.24
2676,-0.24
2680,-0.235
2684,-0.2325
2688,-0.2325
2692,-0.2325
2696,-0.2275
2700,-0.2275
2704,-0.215
2708,-0.2
2712,-0.15
2716,-0.09
2720,-0.02
2724,0.045
2728,0.0775
2732,0.0825
2736,0.09
2740,0.1225
2744,0.155
2748,0.0925
2752,-0.105
2756,-0.39
2760,-0.715
2764,-1.0025
2768,-1.21
2772,-1.3525
2776,-1.4425
2780,-1.5075
2784,-1.5975
2788,-1.715
2792,-1.8525
2796,-1.9675
2800,-2.0225
2804,-2.015
2808,-1.955
2812,-1.845
2816,-1.6975
2820,-1.5125
2824,-1.3175
2828,-1.1225
2832,-0.9625
2836,-0.85
2840,-0.78
2844,-0.7325
2848,-0.675
2852,-0.6025
2856,-0.515
2860,-0.4175
2864,-0.31
2868,-0.18
2872,-0.02
2876,0.1675
2880,0.3575
2884,0.525
2888,0.65
2892,0.7225
2896,0.76
2900,0.775
2904,0.785
2908,0.7975
2912,0.8125
2916,0.82
2920,0.8325
2924,0.845
2928,0.8575
2932,0.8625
2936,0.8775
2940,0.89
2944,0.91
2948,0.935
2952,0.9675
2956,0.9925
2960,1.025
2964,1.0575
2968,1.1
2972,1.1425
2976,1.1825
2980,1.2225
2984,1.26
2988,1.295
2992,1.3275
2996,1.365
3000,1.3925
3004,1.4225
3008,1.435
3012,1.45
3016,1.455
3020,1.4475
3024,1.435
3028,1.415
3032,1.3775
3036,1.3325
3040,1.28
3044,1.215
3048,1.145
3052,1.0675
3056,1
3060,0.9225
3064,0.8525
3068,0.775
3072,0.7075
3076,0.63
3080,0.56
3084,0.475
3088,0.4075
3092,0.345
3096,0.2875
3100,0.2275
3104,0.175
3108,0.1175
3112,0.0825
3116,0.04
3120,0.0075
3124,-0.0375
3128,-0.06
3132,-0.09
3136,-0.105
3140,-0.125
3144,-0.1375
3148,-0.15
3152,-0.1625
3156,-0.1675
3160,-0.17
3164,-0.17
3168,-0.175
3172,-0.18
3176,-0.1875
3180,-0.19
3184,-0.195
3188,-0.2
3192,-0.2
3196,-0.2
3200,-0.195
3204,-0.2
3208,-0.2
3212,-0.195
3216,-0.195
3220,-0.19
3224,-0.195
3228,-0.19
3232,-0.19
3236,-0.1875
3240,-0.19
3244,-0.19
3248,-0.19
3252,-0.1875
3256,-0.1875
3260,-0.18
3264,-0.18
3268,-0.175
3272,-0.175
3276,-0.18
3280,-0.175
3284,-0.17
3288,-0.1675
3292,-0.1675
3296,-0.1575
3300,-0.1575
3304,-0.155
3308,-0.155
3312,-0.15
3316,-0.155
3320,-0.1575
3324,-0.1625
3328,-0.155
3332,-0.155
3336,-0.15
3340,-0.1475
3344,-0.1375
3348,-0.13
3352,-0.11
3356,-0.0775
3360,-0.0375
3364,0.025
3368,0.0775
3372,0.1225
3376,0.1575
3380,0.22
3384,0.265
3388,0.22
3392,0.04
3396,-0.235
3400,-0.5525
3404,-0.8325
3408,-1.0325
3412,-1.1575
3416,-1.26
3420,-1.345
3424,-1.4375
3428,-1.545
3432,-1.675
3436,-1.795
3440,-1.8925
3444,-1.925
3448,-1.91
3452,-1.845
3456,-1.73
3460,-1.5775
3464,-1.3975
3468,-1.215
3472,-1.045
3476,-0.9225
3480,-0.845
3484,-0.7975
3488,-0.7475
3492,-0.675
3496,-0.5775
3500,-0.4675
3504,-0.3425
3508,-0.1675
3512,0.05
3516,0.2725
3520,0.475
3524,0.625
3528,0.7225
3532,0.7675
3536,0.7925
3540,0.805
3544,0.8075
3548,0.8175
3552,0.83
3556,0.8375
3560,0.845
3564,0.8625
3568,0.87
3572,0.8825
3576,0.89
3580,0.905
3584,0.9275
3588,0.95
3592,0.975
3596,1.0075
3600,1.035
3604,1.065
3608,1.1
3612,1.1425
3616,1.1775
3620,1.22
3624,1.26
3628,1.295
3632,1.3325
3636,1.37
3640,1.3975
3644,1.4225
3648,1.4425
3652,1.455
3656,1.4575
3660,1.4575
3664,1.45
3668,1.43
3672,1.3925
3676,1.35
3680,1.3
3684,1.2475
3688,1.1875
3692,1.1125
3696,1.045
3700,0.9675
3704,0.885
3708,0.805
3712,0.7275
3716,0.645
3720,0.57
3724,0.4875
3728,0.415
3732,0.35
3736,0.285
3740,0.2275
3744,0.17
3748,0.1225
3752,0.0725
3756,0.0325
3760,-0.0175
3764,-0.045
3768,-0.0725
3772,-0.1025
3776,-0.125
3780,-0.1375
3784,-0.15
3788,-0.1575
3792,-0.1675
3796,-0.17
3800,-0.175
3804,-0.175
3808,-0.18
3812,-0.17
3816,-0.17
3820,-0.1675
3824,-0.17
3828,-0.1675
3832,-0.17
3836,-0.17
3840,-0.17
3844,-0.17
3848,-0.17
3852,-0.17
3856,-0.1675
3860,-0.1675
3864,-0.17
3868,-0.17
3872,-0.17
3876,-0.17
3880,-0.1675
3884,-0.1675
3888,-0.1675
3892,-0.1675
3896,-0.1625
3900,-0.1625
3904,-0.1625
3908,-0.1625
3912,-0.1625
3916,-0.1575
3920,-0.155
3924,-0.155
3928,-0.15
3932,-0.155
3936,-0.155
3940,-0.1575
3944,-0.1575
3948,-0.15
3952,-0.1475
3956,-0.1425
3960,-0.1425
3964,-0.1475
3968,-0.1475
3972,-0.1375
3976,-0.1375
3980,-0.135
3984,-0.13
3988,-0.1175
3992,-0.105
3996,-0.0825
4000,-0.0525
4004,-0.025
4008,0.005
4012,0.025
4016,0.0525
4020,0.115
4024,0.18
4028,0.1575
4032,0.0075
4036,-0.255
4040,-0.56
4044,-0.83
4048,-1.02
4052,-1.145
4056,-1.24
4060,-1.3075
4064,-1.39
4068,-1.495
4072,-1.6175
4076,-1.7475
4080,-1.815
4084,-1.825
4088,-1.7875
4092,-1.7225
4096,-1.6125
4100,-1.45
4104,-1.285
4108,-1.1175
4112,-0.955
4116,-0.845
4120,-0.785
4124,-0.7425
4128,-0.7025
4132,-0.65
4136,-0.56
4140,-0.46
4144,-0.33
4148,-0.1375
4152,0.0775
4156,0.2725
4160,0.48
4164,0.635
4168,0.7325
4172,0.78
4176,0.8
4180,0.8125
4184,0.82
4188,0.83
4192,0.8325
4196,0.84
4200,0.85
4204,0.8625
4208,0.8775
4212,0.89
4216,0.9025
4220,0.9225
4224,0.9375
4228,0.96
4232,0.9825
4236,1.0125
4240,1.04
4244,1.08
4248,1.1225
4252,1.1575
4256,1.1975
4260,1.2425
4264,1.285
4268,1.3275
4272,1.365
4276,1.3925
4280,1.425
4284,1.45
4288,1.4675
4292,1.48
4296,1.4825
4300,1.47
4304,1.455
4308,1.43
4312,1.3975
4316,1.3575
4320,1.3
4324,1.2475
4328,1.1825
4332,1.1125
4336,1.04
4340,0.96
4344,0.8775
4348,0.7975
4352,0.715
4356,0.6375
4360,0.5575
4364,0.4825
4368,0.41
4372,0.3425
4376,0.2725
4380,0.215
4384,0.1575
4388,0.1025
4392,0.05
4396,0.0075
4400,-0.045
4404,-0.0775
4408,-0.105
4412,-0.125
4416,-0.1475
4420,-0.1625
4424,-0.175
4428,-0.1875
4432,-0.195
4436,-0.2
4440,-0.2025
4444,-0.2
4448,-0.195
4452,-0.195
4456,-0.19
4460,-0.19
4464,-0.1875
4468,-0.1825
4472,-0.1825
4476,-0.1825
4480,-0.1825
4484,-0.1825
4488,-0.1825
4492,-0.1825
4496,-0.18
4500,-0.1825
4504,-0.1825
4508,-0.1875
4512,-0.1825
4516,-0.1825
4520,-0.1825
4524,-0.18
4528,-0.1825
4532,-0.1825
4536,-0.1825
4540,-0.1825
4544,-0.1825
4548,-0.1875
4552,-0.1825
4556,-0.1825
4560,-0.1875
4564,-0.1875
4568,-0.1875
4572,-0.1825
4576,-0.1825
4580,-0.17
4584,-0.18
4588,-0.18
4592,-0.1825
4596,-0.18
4600,-0.18
4604,-0.175
4608,-0.18
4612,-0.175
4616,-0.17
4620,-0.1675
4624,-0.1675
4628,-0.1625
4632,-0.155
4636,-0.13
4640,-0.1025
4644,-0.07
4648,-0.0375
4652,-0.025
4656,-0.02
4660,0
4664,0.025
4668,0.04
4672,-0.04
4676,-0.22
4680,-0.4675
4684,-0.74
4688,-0.96
4692,-1.1125
4696,-1.22
4700,-1.3
4704,-1.3725
4708,-1.4575
4712,-1.5675
4716,-1.6825
4720,-1.7725
4724,-1.8125
4728,-1.7925
4732,-1.7275
4736,-1.62
4740,-1.48
4744,-1.3175
4748,-1.145
4752,-0.98
4756,-0.8375
4760,-0.7475
4764,-0.7025
4768,-0.6825
4772,-0.655
4776,-0.605
4780,-0.52
4784,-0.4175
4788,-0.285
4792,-0.11
4796,0.115
4800,0.33
